0	0	0	0	0	0
0	0	128	18	0	97
0	0	256	20	0	219
0	0	384	22	2	340
0	0	512	24	4	458
0	0	640	27	7	571
0	0	768	30	10	674
0	0	896	34	15	767
0	0	1023	39	19	858
0	128	0	32	131	0
0	128	128	34	133	115
0	128	256	37	135	237
0	128	384	39	138	359
0	128	512	42	140	477
0	128	640	45	143	590
0	128	768	48	146	693
0	128	896	53	151	786
0	128	1023	57	155	877
0	256	0	48	269	10
0	256	128	51	271	131
0	256	256	53	273	255
0	256	384	56	275	376
0	256	512	59	277	495
0	256	640	62	280	608
0	256	768	65	284	711
0	256	896	70	288	804
0	256	1023	74	293	896
0	384	0	65	406	27
0	384	128	67	408	148
0	384	256	70	410	272
0	384	384	72	412	394
0	384	512	75	414	513
0	384	640	78	417	626
0	384	768	82	421	729
0	384	896	87	425	822
0	384	1023	91	429	914
0	512	0	84	542	46
0	512	128	86	544	167
0	512	256	88	545	290
0	512	384	90	547	412
0	512	512	93	549	532
0	512	640	96	552	645
0	512	768	100	555	748
0	512	896	104	559	841
0	512	1023	109	563	933
0	640	0	105	674	67
0	640	128	107	675	187
0	640	256	108	677	310
0	640	384	110	678	433
0	640	512	113	680	552
0	640	640	116	682	665
0	640	768	119	685	768
0	640	896	123	688	861
0	640	1023	127	692	952
0	768	0	131	798	93
0	768	128	133	800	213
0	768	256	134	801	336
0	768	384	136	802	458
0	768	512	138	803	577
0	768	640	140	805	690
0	768	768	143	807	793
0	768	896	147	810	886
0	768	1023	151	813	976
0	896	0	160	917	122
0	896	128	161	917	242
0	896	256	162	918	364
0	896	384	163	918	485
0	896	512	164	919	604
0	896	640	165	920	716
0	896	768	167	921	818
0	896	896	170	923	910
0	896	1023	173	925	999
0	1023	0	182	1023	144
0	1023	128	182	1023	263
0	1023	256	182	1023	384
0	1023	384	182	1023	504
0	1023	512	182	1023	622
0	1023	640	183	1023	734
0	1023	768	184	1023	835
0	1023	896	186	1023	926
0	1023	1023	188	1023	1016
128	0	0	137	1	0
128	0	128	140	4	101
128	0	256	143	5	223
128	0	384	145	7	344
128	0	512	147	9	462
128	0	640	150	12	575
128	0	768	154	16	678
128	0	896	158	20	771
128	0	1023	162	24	863
128	128	0	157	136	2
128	128	128	159	139	121
128	128	256	161	141	242
128	128	384	163	143	363
128	128	512	166	145	482
128	128	640	169	148	595
128	128	768	172	152	698
128	128	896	177	156	791
128	128	1023	181	161	882
128	256	0	174	274	15
128	256	128	176	276	136
128	256	256	178	278	260
128	256	384	181	280	381
128	256	512	183	283	500
128	256	640	186	286	613
128	256	768	190	289	716
128	256	896	194	294	809
128	256	1023	199	298	901
128	384	0	190	411	32
128	384	128	192	413	153
128	384	256	194	415	276
128	384	384	197	417	399
128	384	512	200	419	518
128	384	640	203	422	631
128	384	768	207	426	734
128	384	896	211	430	827
128	384	1023	215	434	918
128	512	0	208	546	50
128	512	128	210	548	171
128	512	256	212	550	294
128	512	384	215	552	417
128	512	512	217	554	536
128	512	640	220	556	650
128	512	768	224	559	752
128	512	896	228	563	845
128	512	1023	232	567	936
128	640	0	229	677	70
128	640	128	230	679	191
128	640	256	232	680	314
128	640	384	234	682	436
128	640	512	236	683	555
128	640	640	239	685	669
128	640	768	242	688	771
128	640	896	246	691	864
128	640	1023	250	695	955
128	768	0	254	801	96
128	768	128	255	802	216
128	768	256	257	803	339
128	768	384	258	804	460
128	768	512	260	806	579
128	768	640	262	807	692
128	768	768	265	809	795
128	768	896	268	812	887
128	768	1023	271	815	978
128	896	0	281	917	123
128	896	128	282	918	242
128	896	256	282	918	364
128	896	384	283	918	485
128	896	512	283	919	603
128	896	640	284	919	715
128	896	768	286	920	817
128	896	896	289	922	909
128	896	1023	291	924	998
128	1023	0	300	1023	142
128	1023	128	300	1023	261
128	1023	256	300	1023	382
128	1023	384	300	1023	502
128	1023	512	300	1023	620
128	1023	640	300	1023	731
128	1023	768	301	1023	832
128	1023	896	303	1023	924
128	1023	1023	305	1023	1013
256	0	0	259	6	0
256	0	128	262	9	106
256	0	256	266	10	227
256	0	384	269	12	348
256	0	512	272	15	467
256	0	640	275	17	580
256	0	768	278	21	682
256	0	896	283	25	776
256	0	1023	287	30	867
256	128	0	279	142	9
256	128	128	282	144	126
256	128	256	285	146	247
256	128	384	288	148	368
256	128	512	291	151	486
256	128	640	294	154	599
256	128	768	298	157	702
256	128	896	302	162	795
256	128	1023	306	166	887
256	256	0	299	278	25
256	256	128	302	281	144
256	256	256	304	283	265
256	256	384	306	286	386
256	256	512	309	288	505
256	256	640	312	291	618
256	256	768	315	294	720
256	256	896	320	299	813
256	256	1023	324	303	905
256	384	0	317	416	38
256	384	128	319	418	158
256	384	256	321	420	281
