0	0	0	0	0	0
0	0	128	0	4	124
0	0	256	0	9	247
0	0	384	0	14	373
0	0	512	0	18	496
0	0	640	0	23	625
0	0	768	0	27	751
0	0	896	0	32	875
0	0	1023	0	36	1001
0	128	0	0	127	7
0	128	128	0	129	124
0	128	256	0	130	247
0	128	384	0	131	374
0	128	512	0	132	498
0	128	640	0	133	626
0	128	768	0	134	753
0	128	896	0	134	877
0	128	1023	0	135	1003
0	256	0	0	249	13
0	256	128	0	252	125
0	256	256	0	253	248
0	256	384	0	254	374
0	256	512	0	255	498
0	256	640	0	256	627
0	256	768	0	257	754
0	256	896	0	257	877
0	256	1023	0	257	1004
0	384	0	0	376	16
0	384	128	0	379	126
0	384	256	0	381	249
0	384	384	0	382	375
0	384	512	0	384	499
0	384	640	0	385	628
0	384	768	0	386	754
0	384	896	0	385	878
0	384	1023	0	385	1005
0	512	0	0	499	20
0	512	128	0	501	127
0	512	256	0	503	250
0	512	384	0	506	376
0	512	512	0	507	500
0	512	640	0	509	630
0	512	768	0	510	756
0	512	896	0	509	881
0	512	1023	0	509	1007
0	640	0	0	629	23
0	640	128	0	631	127
0	640	256	0	633	250
0	640	384	0	634	376
0	640	512	0	638	502
0	640	640	0	639	631
0	640	768	0	639	757
0	640	896	0	638	881
0	640	1023	0	640	1010
0	768	0	0	753	25
0	768	128	0	757	128
0	768	256	0	759	251
0	768	384	0	761	378
0	768	512	0	765	504
0	768	640	0	767	633
0	768	768	0	765	758
0	768	896	0	766	884
0	768	1023	0	765	1010
0	896	0	0	880	27
0	896	128	0	885	129
0	896	256	0	888	253
0	896	384	0	890	379
0	896	512	0	894	505
0	896	640	0	893	634
0	896	768	0	893	759
0	896	896	0	895	886
0	896	1023	0	895	1013
0	1023	0	0	1004	28
0	1023	128	0	1008	129
0	1023	256	0	1011	254
0	1023	384	0	1012	380
0	1023	512	0	1018	507
0	1023	640	0	1015	634
0	1023	768	0	1016	761
0	1023	896	0	1017	887
0	1023	1023	0	1018	1015
128	0	0	128	8	0
128	0	128	129	7	124
128	0	256	129	10	247
128	0	384	129	14	373
128	0	512	129	18	496
128	0	640	128	23	625
128	0	768	127	27	750
128	0	896	125	32	876
128	0	1023	122	37	1001
128	128	0	124	125	6
128	128	128	123	127	125
128	128	256	124	128	248
128	128	384	124	128	373
128	128	512	123	129	497
128	128	640	123	130	626
128	128	768	121	131	751
128	128	896	118	132	876
128	128	1023	116	133	1002
128	256	0	119	249	12
128	256	128	118	251	125
128	256	256	119	253	248
128	256	384	118	253	373
128	256	512	118	254	497
128	256	640	117	255	626
128	256	768	115	256	751
128	256	896	113	256	877
128	256	1023	110	257	1003
128	384	0	116	376	16
128	384	128	115	379	126
128	384	256	116	381	249
128	384	384	115	382	374
128	384	512	115	383	498
128	384	640	114	385	628
128	384	768	111	384	752
128	384	896	110	385	879
128	384	1023	106	385	1004
128	512	0	116	499	19
128	512	128	114	502	127
128	512	256	115	504	250
128	512	384	114	505	376
128	512	512	113	507	500
128	512	640	112	509	629
128	512	768	110	509	755
128	512	896	108	509	880
128	512	1023	104	509	1006
128	640	0	116	628	23
128	640	128	115	632	127
128	640	256	115	633	250
128	640	384	114	634	376
128	640	512	113	637	501
128	640	640	113	639	631
128	640	768	110	639	756
128	640	896	107	639	881
128	640	1023	100	640	1008
128	768	0	119	754	26
128	768	128	117	758	128
128	768	256	117	759	251
128	768	384	116	762	378
128	768	512	115	765	503
128	768	640	115	767	633
128	768	768	110	766	758
128	768	896	108	767	884
128	768	1023	101	766	1009
128	896	0	123	881	26
