0	0	0	0	0	0
0	0	128	31	20	123
0	0	256	60	40	240
0	0	384	90	60	360
0	0	512	119	79	479
0	0	640	149	99	597
0	0	768	177	118	710
0	0	896	207	138	831
0	0	1023	236	157	946
0	128	0	37	135	15
0	128	128	46	131	124
0	128	256	70	135	249
0	128	384	96	136	365
0	128	512	122	144	477
0	128	640	151	154	595
0	128	768	179	166	709
0	128	896	208	180	828
0	128	1023	236	191	942
0	256	0	73	266	30
0	256	128	74	255	120
0	256	256	90	259	246
0	256	384	112	259	371
0	256	512	136	261	485
0	256	640	160	264	597
0	256	768	186	270	708
0	256	896	215	278	829
0	256	1023	242	284	942
0	384	0	108	394	44
0	384	128	109	387	118
0	384	256	116	377	243
0	384	384	135	386	367
0	384	512	155	384	487
0	384	640	176	381	598
0	384	768	198	384	708
0	384	896	226	389	832
0	384	1023	252	395	946
0	512	0	143	521	58
0	512	128	143	515	118
0	512	256	148	509	240
0	512	384	160	506	362
0	512	512	178	511	485
0	512	640	197	508	602
0	512	768	218	509	714
0	512	896	240	511	827
0	512	1023	265	514	945
0	640	0	176	643	72
0	640	128	177	640	125
0	640	256	181	634	243
0	640	384	190	631	362
0	640	512	203	629	478
0	640	640	220	634	598
0	640	768	239	633	712
0	640	896	260	635	831
0	640	1023	281	633	939
0	768	0	209	764	85
0	768	128	209	758	141
0	768	256	212	755	247
0	768	384	220	752	363
0	768	512	231	750	478
0	768	640	245	750	593
0	768	768	262	754	708
0	768	896	281	755	826
0	768	1023	302	758	944
0	896	0	241	880	98
0	896	128	241	876	148
0	896	256	244	874	250
0	896	384	251	874	365
0	896	512	260	872	480
0	896	640	273	873	594
0	896	768	288	875	709
0	896	896	305	875	826
0	896	1023	323	877	942
0	1023	0	274	1002	112
0	1023	128	275	999	157
0	1023	256	277	998	255
0	1023	384	283	997	367
0	1023	512	290	993	479
0	1023	640	302	997	596
0	1023	768	315	997	707
0	1023	896	331	999	827
0	1023	1023	347	997	938
128	0	0	129	12	0
128	0	128	126	23	123
128	0	256	134	41	240
128	0	384	148	60	360
128	0	512	166	80	479
128	0	640	187	99	595
128	0	768	210	118	712
128	0	896	237	138	829
128	0	1023	262	157	944
128	128	0	132	130	14
128	128	128	134	126	118
128	128	256	137	129	241
128	128	384	151	136	360
128	128	512	172	144	478
128	128	640	192	154	595
128	128	768	214	166	711
128	128	896	239	180	829
128	128	1023	265	194	943
128	256	0	134	264	29
128	256	128	136	260	115
128	256	256	143	256	244
128	256	384	160	257	362
128	256	512	180	261	479
128	256	640	199	264	595
128	256	768	220	270	711
128	256	896	245	278	833
128	256	1023	271	285	948
128	384	0	150	392	44
128	384	128	150	387	113
128	384	256	164	380	240
128	384	384	172	383	365
128	384	512	191	382	483
128	384	640	211	381	594
128	384	768	231	386	713
128	384	896	254	391	835
128	384	1023	278	396	952
128	512	0	171	516	58
128	512	128	175	512	118
128	512	256	180	510	240
128	512	384	199	503	360
128	512	512	207	508	482
128	512	640	226	507	600
128	512	768	246	509	712
128	512	896	267	512	831
128	512	1023	290	515	950
128	640	0	202	640	71
128	640	128	205	635	129
128	640	256	209	633	243
128	640	384	220	631	363
128	640	512	233	628	478
128	640	640	245	630	595
128	640	768	264	631	709
128	640	896	283	633	828
128	640	1023	306	634	944
128	768	0	233	757	84
128	768	128	235	753	140
128	768	256	242	753	249
128	768	384	248	752	363
128	768	512	258	750	479
128	768	640	270	750	593
128	768	768	285	753	708
128	768	896	303	755	828
128	768	1023	322	760	951
128	896	0	264	879	98
128	896	128	264	875	148
128	896	256	267	874	253
128	896	384	275	872	364
128	896	512	284	871	479
128	896	640	295	871	594
128	896	768	309	874	709
128	896	896	326	875	827
128	896	1023	344	877	944
128	1023	0	295	1001	112
128	1023	128	297	997	157
128	1023	256	299	997	255
128	1023	384	304	995	367
128	1023	512	312	995	481
128	1023	640	322	994	594
128	1023	768	336	997	709
128	1023	896	350	998	826
128	1023	1023	367	998	940
256	0	0	258	23	0
256	0	128	257	30	123
256	0	256	254	45	240
256	0	384	261	63	360
256	0	512	270	81	478
256	0	640	282	100	596
256	0	768	299	119	711
256	0	896	316	139	831
256	0	1023	332	157	944
256	128	0	257	126	12
256	128	128	254	127	118
256	128	256	258	136	241
256	128	384	264	141	360
256	128	512	271	145	478
256	128	640	284	155	595
256	128	768	298	167	709
256	128	896	317	181	830
256	128	1023	335	195	944
256	256	0	258	257	28
256	256	128	259	255	109
256	256	256	260	254	241
256	256	384	267	257	360
256	256	512	276	259	478
256	256	640	288	264	594
256	256	768	302	268	709
256	256	896	319	279	833
256	256	1023	337	285	947
256	384	0	261	387	43
256	384	128	259	385	107
256	384	256	265	380	236
256	384	384	271	380	362
256	384	512	284	380	478
256	384	640	294	382	598
256	384	768	308	386	718
256	384	896	327	391	839
256	384	1023	343	396	954
